거래년월일,거래량
2018-04-23,469114.0
2018-04-24,627192.0
2018-04-25,549591.0
2018-04-26,617204.0
2018-04-27,603993.0
2018-04-28,568157.0
2018-04-29,0.0
2018-04-30,461629.0
2018-05-01,496584.0
2018-05-02,644980.0
2018-05-03,664603.0
2018-05-04,921392.0
2018-05-05,698675.0
2018-05-06,0.0
2018-05-07,744790.0
2018-05-08,707394.0
2018-05-09,567452.0
2018-05-10,865015.0
2018-05-11,1212334.0
2018-05-12,1362376.0
2018-05-13,0.0
2018-05-14,0.0
2018-05-15,974245.0
2018-05-16,875615.0
2018-05-17,889124.0
2018-05-18,1139755.0
2018-05-19,1246199.0
2018-05-20,0.0
2018-05-21,1307480.0
2018-05-22,882816.0
2018-05-23,1023109.0
2018-05-24,904730.0
2018-05-25,1016508.0
2018-05-26,1022825.0
2018-05-27,0.0
2018-05-28,938306.0
2018-05-29,0.0
2018-05-30,951010.0
2018-05-31,577580.0
2018-06-01,786993.0
2018-06-02,711673.0
2018-06-03,0.0
2018-06-04,603304.0
2018-06-05,519381.0
2018-06-06,557062.0
2018-06-07,486799.0
2018-06-08,432286.0
2018-06-09,485357.0
2018-06-10,0.0
2018-06-11,409770.0
2018-06-12,387307.0
2018-06-13,0.0
2018-06-14,329755.0
2018-06-15,385450.0
2018-06-16,549727.0
2018-06-17,0.0
2018-06-18,624474.0
2018-06-19,490218.0
2018-06-20,803526.0
2018-06-21,801919.0
2018-06-22,811797.0
2018-06-23,970725.0
2018-06-24,0.0
2018-06-25,1015967.0
2018-06-26,795713.0
2018-06-27,959764.0
2018-06-28,758465.0
2018-06-29,943943.0
2018-06-30,660321.0
2018-07-01,0.0
2018-07-02,332960.0
2018-07-03,635174.0
2018-07-04,709737.0
2018-07-05,964757.0
2018-07-06,1135618.0
2018-07-07,1221998.0
2018-07-08,0.0
2018-07-09,790760.0
2018-07-10,747462.0
2018-07-11,758172.0
2018-07-12,654729.0
2018-07-13,629065.0
2018-07-14,636592.0
2018-07-15,0.0
2018-07-16,586628.0
2018-07-17,423100.0
2018-07-18,487193.0
2018-07-19,436234.0
2018-07-20,192803.0
2018-07-21,206363.0
2018-07-22,0.0
2018-07-23,187930.0
2018-07-24,194497.0
2018-07-25,141559.0
2018-07-26,176145.0
2018-07-27,166231.0
2018-07-28,146080.0
2018-07-29,0.0
2018-07-30,124933.0
2018-07-31,122258.0
2018-08-01,0.0
2018-08-02,156265.0
2018-08-03,161570.0
2018-08-04,40345.0
2018-08-05,0.0
2018-08-06,129498.0
2018-08-07,103325.0
2018-08-08,171278.0
2018-08-09,125826.0
2018-08-10,166118.0
2018-08-11,194947.0
2018-08-12,0.0
2018-08-13,166945.0
2018-08-14,155866.0
2018-08-15,162493.0
2018-08-16,198283.0
2018-08-17,218920.0
2018-08-18,0.0
2018-08-19,0.0
2018-08-20,165861.0
2018-08-21,172531.0
2018-08-22,225516.0
2018-08-23,162977.0
2018-08-24,137660.0
2018-08-25,197537.0
2018-08-26,0.0
2018-08-27,317765.0
2018-08-28,243930.0
2018-08-29,280455.0
2018-08-30,228929.0
2018-08-31,218669.0
2018-09-01,194585.0
2018-09-02,0.0
2018-09-03,169620.0
2018-09-04,161290.0
2018-09-05,138579.0
2018-09-06,119150.0
2018-09-07,165415.0
2018-09-08,169692.0
2018-09-09,0.0
2018-09-10,129610.0
2018-09-11,133182.0
2018-09-12,126915.0
2018-09-13,114180.0
2018-09-14,87114.0
2018-09-15,83535.0
2018-09-16,0.0
2018-09-17,62929.0
2018-09-18,56608.0
2018-09-19,105230.0
2018-09-20,129749.0
2018-09-21,117722.0
2018-09-22,45035.0
2018-09-23,1870.0
2018-09-24,0.0
2018-09-25,0.0
2018-09-26,0.0
2018-09-27,31260.0
2018-09-28,55640.0
2018-09-29,54881.0
2018-09-30,0.0
2018-10-01,32675.0
2018-10-02,19520.0
2018-10-03,28194.0
2018-10-04,21700.0
2018-10-05,31802.0
2018-10-06,20943.0
2018-10-07,0.0
2018-10-08,12300.0
2018-10-09,45329.0
2018-10-10,11160.0
2018-10-11,18090.0
2018-10-12,9548.0
2018-10-13,32970.0
2018-10-14,0.0
2018-10-15,7920.0
2018-10-16,15415.0
2018-10-17,3260.0
2018-10-18,0.0
2018-10-19,5990.0
2018-10-20,2442.0
2018-10-21,0.0
2018-10-22,3020.0
2018-10-23,1740.0
2018-10-24,2610.0
2018-10-25,1470.0
2018-10-26,6620.0
2018-10-27,970.0
2018-10-28,0.0
2018-10-29,2270.0
2018-10-30,830.0
2018-10-31,428.0
2018-11-01,200.0
2018-11-02,2980.0
2018-11-03,2680.0
2018-11-04,0.0
2018-11-05,1500.0
2018-11-06,470.0
2018-11-07,700.0
2018-11-08,20.0
2018-11-09,830.0
2018-11-10,1080.0
2018-11-11,0.0
2018-11-12,1400.0
2018-11-13,150.0
2018-11-14,1150.0
2018-11-15,1270.0
2018-11-16,0.0
2018-11-17,1190.0
2018-11-18,0.0
2018-11-19,0.0
2018-11-20,0.0
2018-11-21,0.0
2018-11-22,0.0
2018-11-23,0.0
2018-11-24,1140.0
2018-11-25,0.0
2018-11-26,0.0
2018-11-27,10.0
2018-11-28,0.0
2018-11-29,0.0
2018-11-30,0.0
2018-12-01,0.0
2018-12-02,0.0
2018-12-03,435.0
2018-12-04,0.0
2018-12-05,0.0
2018-12-06,0.0
2018-12-07,0.0
2018-12-08,0.0
2018-12-09,0.0
2018-12-10,1070.0
2018-12-11,0.0
2018-12-12,0.0
2018-12-13,2740.0
2018-12-14,0.0
2018-12-15,0.0
2018-12-16,0.0
2018-12-17,0.0
2018-12-18,0.0
2018-12-19,0.0
2018-12-20,0.0
2018-12-21,0.0
2018-12-22,0.0
2018-12-23,0.0
2018-12-24,0.0
2018-12-25,0.0
2018-12-26,0.0
2018-12-27,0.0
2018-12-28,0.0
2018-12-29,200.0
2018-12-30,0.0
2018-12-31,320.0
2019-01-01,0.0
2019-01-02,0.0
2019-01-03,0.0
2019-01-04,0.0
2019-01-05,320.0
2019-01-06,0.0
2019-01-07,300.0
2019-01-08,0.0
2019-01-09,0.0
2019-01-10,0.0
2019-01-11,510.0
2019-01-12,760.0
2019-01-13,0.0
2019-01-14,0.0
2019-01-15,0.0
2019-01-16,0.0
2019-01-17,1185.0
2019-01-18,1390.0
2019-01-19,1225.0
2019-01-20,0.0
2019-01-21,0.0
2019-01-22,60.0
2019-01-23,4830.0
2019-01-24,2475.0
2019-01-25,9656.0
2019-01-26,7457.0
2019-01-27,0.0
2019-01-28,14058.0
2019-01-29,31200.0
2019-01-30,42741.0
2019-01-31,35530.0
2019-02-01,33844.0
2019-02-02,21838.0
2019-02-03,3873.0
2019-02-04,3996.0
2019-02-05,0.0
2019-02-06,0.0
2019-02-07,200.0
2019-02-08,9055.0
2019-02-09,9969.0
2019-02-10,0.0
2019-02-11,6527.0
2019-02-12,12980.0
2019-02-13,17645.0
2019-02-14,19904.0
2019-02-15,18065.0
2019-02-16,15020.0
2019-02-17,0.0
2019-02-18,52524.0
2019-02-19,32210.0
2019-02-20,45371.0
2019-02-21,45945.0
2019-02-22,62170.0
2019-02-23,97791.0
2019-02-24,0.0
2019-02-25,83297.0
2019-02-26,79709.0
2019-02-27,87871.0
2019-02-28,0.0
2019-03-01,53824.0
2019-03-02,65644.0
2019-03-03,0.0
2019-03-04,137730.0
2019-03-05,117957.0
2019-03-06,136174.0
2019-03-07,149199.0
2019-03-08,194536.0
2019-03-09,246602.0
2019-03-10,0.0
2019-03-11,178119.0
2019-03-12,144444.0
2019-03-13,226246.0
2019-03-14,250990.0
2019-03-15,240510.0
2019-03-16,285672.0
2019-03-17,0.0
2019-03-18,286244.0
2019-03-19,266545.0
2019-03-20,327555.0
2019-03-21,252169.0
2019-03-22,367524.0
2019-03-23,457738.0
2019-03-24,0.0
2019-03-25,400248.0
2019-03-26,287858.0
2019-03-27,402079.0
2019-03-28,327680.0
2019-03-29,436899.0
2019-03-30,403909.0
2019-03-31,0.0
2019-04-01,387697.0
2019-04-02,236081.0
2019-04-03,328605.0
2019-04-04,267485.0
2019-04-05,316283.0
2019-04-06,388098.0
2019-04-07,0.0
2019-04-08,372054.0
2019-04-09,299424.0
2019-04-10,406954.0
2019-04-11,329795.0
2019-04-12,373965.0
2019-04-13,0.0
2019-04-14,0.0
2019-04-15,336512.0
2019-04-16,283380.0
2019-04-17,623197.0
2019-04-18,525098.0
2019-04-19,633243.0
2019-04-20,795721.0
2019-04-21,0.0
2019-04-22,636294.0
2019-04-23,586973.0
2019-04-24,1046603.0
2019-04-25,779133.0
2019-04-26,729669.0
2019-04-27,795951.0
2019-04-28,0.0
2019-04-29,541239.0
2019-04-30,598547.0
2019-05-01,609525.0
2019-05-02,925590.0
2019-05-03,833500.0
2019-05-04,1017560.0
2019-05-05,0.0
2019-05-06,825041.0
2019-05-07,814549.0
2019-05-08,890809.0
2019-05-09,924161.0
2019-05-10,1020336.0
2019-05-11,1153984.0
2019-05-12,0.0
2019-05-13,0.0
2019-05-14,893479.0
2019-05-15,885131.0
2019-05-16,815826.0
2019-05-17,1032918.0
2019-05-18,1001077.0
2019-05-19,0.0
2019-05-20,678342.0
2019-05-21,673037.0
2019-05-22,810353.0
2019-05-23,632828.0
2019-05-24,768239.0
2019-05-25,777181.0
2019-05-26,0.0
2019-05-27,723869.0
2019-05-28,814957.0
2019-05-29,1046047.0
2019-05-30,756009.0
2019-05-31,818204.0
2019-06-01,890741.0
2019-06-02,0.0
2019-06-03,734057.0
2019-06-04,653505.0
2019-06-05,702271.0
2019-06-06,679865.0
2019-06-07,847749.0
2019-06-08,1329711.0
2019-06-09,0.0
2019-06-10,795462.0
2019-06-11,731377.0
2019-06-12,752755.0
2019-06-13,747504.0
2019-06-14,756926.0
2019-06-15,854402.0
2019-06-16,0.0
2019-06-17,690430.0
2019-06-18,687235.0
2019-06-19,1188180.0
2019-06-20,1058579.0
2019-06-21,1000205.0
2019-06-22,0.0
2019-06-23,0.0
2019-06-24,687845.0
2019-06-25,603910.0
2019-06-26,614140.0
2019-06-27,864925.0
2019-06-28,753691.0
2019-06-29,775959.0
2019-06-30,0.0
2019-07-01,685194.0
2019-07-02,705406.0
2019-07-03,785262.0
2019-07-04,833509.0
2019-07-05,893611.0
2019-07-06,833016.0
2019-07-07,0.0
2019-07-08,599540.0
2019-07-09,648728.0
2019-07-10,615625.0
2019-07-11,680001.0
2019-07-12,684504.0
2019-07-13,753745.0
2019-07-14,0.0
2019-07-15,0.0
2019-07-16,538670.0
2019-07-17,480260.0
2019-07-18,552110.0
2019-07-19,498262.0
2019-07-20,323558.0
2019-07-21,0.0
2019-07-22,408591.0
2019-07-23,354216.0
2019-07-24,0.0
2019-07-25,289870.0
2019-07-26,406064.0
2019-07-27,323600.0
2019-07-28,0.0
2019-07-29,274810.0
2019-07-30,200695.0
2019-07-31,135870.0
2019-08-01,331377.0
2019-08-02,373069.0
2019-08-03,81080.0
2019-08-04,0.0
2019-08-05,284610.0
2019-08-06,238530.0
2019-08-07,0.0
2019-08-08,181785.0
2019-08-09,214802.0
2019-08-10,247507.0
2019-08-11,0.0
2019-08-12,116950.0
2019-08-13,116100.0
2019-08-14,98255.0
2019-08-15,109335.0
2019-08-16,85985.0
2019-08-17,106040.0
2019-08-18,0.0
2019-08-19,56290.0
2019-08-20,44035.0
2019-08-21,39900.0
2019-08-22,48200.0
2019-08-23,64815.0
2019-08-24,105885.0
2019-08-25,0.0
2019-08-26,71205.0
2019-08-27,0.0
2019-08-28,61295.0
2019-08-29,83164.0
2019-08-30,108920.0
2019-08-31,114900.0
2019-09-01,0.0
2019-09-02,61785.0
2019-09-03,57130.0
2019-09-04,47900.0
2019-09-05,43400.0
2019-09-06,62655.0
2019-09-07,80325.0
2019-09-08,2750.0
2019-09-09,0.0
2019-09-10,271964.0
2019-09-11,180085.0
2019-09-12,15685.0
2019-09-13,0.0
2019-09-14,0.0
2019-09-15,0.0
2019-09-16,72640.0
2019-09-17,69460.0
2019-09-18,80280.0
2019-09-19,72025.0
2019-09-20,111430.0
2019-09-21,55015.0
2019-09-22,0.0
2019-09-23,24070.0
2019-09-24,34320.0
2019-09-25,34430.0
2019-09-26,51490.0
2019-09-27,36185.0
2019-09-28,42565.0
2019-09-29,0.0
2019-09-30,25390.0
2019-10-01,14730.0
2019-10-02,8820.0
2019-10-03,17010.0
2019-10-04,5690.0
2019-10-05,18910.0
2019-10-06,0.0
2019-10-07,5185.0
2019-10-08,7570.0
2019-10-09,1650.0
2019-10-10,8110.0
2019-10-11,0.0
2019-10-12,3670.0
2019-10-13,0.0
2019-10-14,620.0
2019-10-15,930.0
2019-10-16,560.0
2019-10-17,1520.0
2019-10-18,1830.0
2019-10-19,4500.0
2019-10-20,0.0
2019-10-21,680.0
2019-10-22,360.0
2019-10-23,550.0
2019-10-24,630.0
2019-10-25,820.0
2019-10-26,1280.0
2019-10-27,0.0
2019-10-28,0.0
2019-10-29,180.0
2019-10-30,0.0
2019-10-31,0.0
2019-11-01,550.0
2019-11-02,780.0
2019-11-03,0.0
2019-11-04,150.0
2019-11-05,0.0
2019-11-06,150.0
2019-11-07,60.0
2019-11-08,90.0
2019-11-09,0.0
2019-11-10,0.0
2019-11-11,260.0
2019-11-12,130.0
2019-11-13,0.0
2019-11-14,0.0
2019-11-15,370.0
2019-11-16,320.0
2019-11-17,0.0
2019-11-18,0.0
2019-11-19,0.0
2019-11-20,0.0
2019-11-21,0.0
2019-11-22,0.0
2019-11-23,0.0
2019-11-24,0.0
2019-11-25,0.0
2019-11-26,0.0
2019-11-27,300.0
2019-11-28,0.0
2019-11-29,0.0
2019-11-30,0.0
2019-12-01,0.0
2019-12-02,0.0
2019-12-03,0.0
2019-12-04,80.0
2019-12-05,0.0
2019-12-06,490.0
2019-12-07,380.0
2019-12-08,0.0
2019-12-09,0.0
2019-12-10,20.0
2019-12-11,470.0
2019-12-12,1670.0
2019-12-13,700.0
2019-12-14,2195.0
2019-12-15,0.0
2019-12-16,70.0
2019-12-17,770.0
2019-12-18,1500.0
2019-12-19,1890.0
2019-12-20,150.0
2019-12-21,1530.0
2019-12-22,0.0
2019-12-23,310.0
2019-12-24,1310.0
2019-12-25,1050.0
2019-12-26,1160.0
2019-12-27,2100.0
2019-12-28,540.0
2019-12-29,0.0
2019-12-30,852.0
2019-12-31,2720.0
2020-01-01,0.0
2020-01-02,0.0
2020-01-03,2670.0
2020-01-04,4220.0
2020-01-05,0.0
2020-01-06,1110.0
2020-01-07,235.0
2020-01-08,2625.0
2020-01-09,4180.0
2020-01-10,6954.0
2020-01-11,10327.0
2020-01-12,0.0
2020-01-13,9006.0
2020-01-14,5518.0
2020-01-15,10238.0
2020-01-16,14789.0
2020-01-17,16521.0
2020-01-18,0.0
2020-01-19,350.0
2020-01-20,23109.0
2020-01-21,25935.0
2020-01-22,16945.0
2020-01-23,16656.0
2020-01-24,3139.0
2020-01-25,0.0
2020-01-26,0.0
2020-01-27,0.0
2020-01-28,300.0
2020-01-29,3465.0
2020-01-30,5539.0
2020-01-31,5007.0
2020-02-01,5096.0
2020-02-02,0.0
2020-02-03,1250.0
2020-02-04,3900.0
2020-02-05,5710.0
2020-02-06,9391.0
2020-02-07,14798.0
2020-02-08,35487.0
2020-02-09,0.0
2020-02-10,31120.0
2020-02-11,31269.0
2020-02-12,38802.0
2020-02-13,51983.0
2020-02-14,64717.0
2020-02-15,67982.0
2020-02-16,0.0
2020-02-17,74970.0
2020-02-18,66238.0
2020-02-19,71673.0
2020-02-20,83955.0
2020-02-21,107680.0
2020-02-22,140415.0
2020-02-23,0.0
2020-02-24,154591.0
2020-02-25,74167.0
2020-02-26,102865.0
2020-02-27,99262.0
2020-02-28,109458.0
2020-02-29,118915.0
2020-03-01,0.0
2020-03-02,119255.0
2020-03-03,79847.0
2020-03-04,107565.0
2020-03-05,126163.0
2020-03-06,202994.0
2020-03-07,215676.0
2020-03-08,0.0
2020-03-09,222274.0
2020-03-10,124131.0
2020-03-11,196260.0
2020-03-12,195084.0
2020-03-13,170442.0
2020-03-14,159591.0
2020-03-15,0.0
2020-03-16,172390.0
2020-03-17,116929.0
2020-03-18,123704.0
2020-03-19,125941.0
2020-03-20,154934.0
2020-03-21,146096.0
2020-03-22,0.0
2020-03-23,158655.0
2020-03-24,121164.0
2020-03-25,138303.0
2020-03-26,123765.0
2020-03-27,140020.0
2020-03-28,221814.0
2020-03-29,0.0
2020-03-30,283198.0
2020-03-31,201910.0
2020-04-01,215820.0
2020-04-02,238604.0
2020-04-03,367950.0
2020-04-04,423042.0
2020-04-05,0.0
2020-04-06,462559.0
2020-04-07,379442.0
2020-04-08,502532.0
2020-04-09,475203.0
2020-04-10,508181.0
2020-04-11,542149.0
2020-04-12,0.0
2020-04-13,534992.0
2020-04-14,408852.0
2020-04-15,442267.0
2020-04-16,0.0
2020-04-17,521709.0
2020-04-18,657838.0
2020-04-19,0.0
2020-04-20,738511.0
2020-04-21,471483.0
2020-04-22,566388.0
2020-04-23,554052.0
2020-04-24,613593.0
2020-04-25,688787.0
2020-04-26,0.0
2020-04-27,650201.0
2020-04-28,740442.0
2020-04-29,910884.0
2020-04-30,677737.0
2020-05-01,921603.0
2020-05-02,1008722.0
2020-05-03,0.0
2020-05-04,1339002.0
2020-05-05,1115323.0
2020-05-06,1189039.0
2020-05-07,863161.0
2020-05-08,1193221.0
2020-05-09,1104611.0
2020-05-10,0.0
2020-05-11,1099780.0
2020-05-12,945307.0
2020-05-13,1227752.0
2020-05-14,770605.0
2020-05-15,1229229.0
2020-05-16,1195750.0
2020-05-17,0.0
2020-05-18,1126558.0
2020-05-19,816204.0
2020-05-20,1140447.0
2020-05-21,1006744.0
2020-05-22,979988.0
2020-05-23,960981.0
2020-05-24,0.0
2020-05-25,707478.0
2020-05-26,0.0
2020-05-27,682686.0
2020-05-28,633216.0
2020-05-29,637957.0
2020-05-30,625390.0
2020-05-31,0.0
2020-06-01,517129.0
2020-06-02,395980.0
2020-06-03,474446.0
2020-06-04,458784.0
2020-06-05,518965.0
2020-06-06,522619.0
2020-06-07,0.0
2020-06-08,607510.0
2020-06-09,617941.0
2020-06-10,586999.0
2020-06-11,724436.0
2020-06-12,751262.0
2020-06-13,840680.0
2020-06-14,0.0
2020-06-15,693807.0
2020-06-16,647017.0
2020-06-17,642464.0
2020-06-18,818783.0
2020-06-19,964747.0
2020-06-20,1002548.0
2020-06-21,0.0
2020-06-22,967668.0
2020-06-23,1077274.0
2020-06-24,930591.0
2020-06-25,968261.0
2020-06-26,1184980.0
2020-06-27,1263966.0
2020-06-28,0.0
2020-06-29,948737.0
2020-06-30,679946.0
2020-07-01,1037814.0
2020-07-02,1027661.0
2020-07-03,1020154.0
2020-07-04,907923.0
2020-07-05,0.0
2020-07-06,781100.0
2020-07-07,537767.0
2020-07-08,676995.0
2020-07-09,572454.0
2020-07-10,711870.0
2020-07-11,563112.0
2020-07-12,0.0
2020-07-13,518795.0
2020-07-14,486090.0
2020-07-15,591653.0
2020-07-16,641234.0
2020-07-17,539325.0
2020-07-18,511584.0
2020-07-19,0.0
2020-07-20,437396.0
2020-07-21,420995.0
2020-07-22,392065.0
2020-07-23,402620.0
2020-07-24,422245.0
2020-07-25,391975.0
2020-07-26,0.0
2020-07-27,284720.0
2020-07-28,179275.0
2020-07-29,308145.0
2020-07-30,381023.0
2020-07-31,381034.0
2020-08-01,73965.0
2020-08-02,0.0
2020-08-03,245330.0
2020-08-04,191505.0
2020-08-05,218100.0
2020-08-06,233675.0
2020-08-07,220326.0
2020-08-08,173320.0
2020-08-09,0.0
2020-08-10,99930.0
2020-08-11,0.0
2020-08-12,95841.0
2020-08-13,115236.0
2020-08-14,119534.0
2020-08-15,97350.0
2020-08-16,0.0
2020-08-17,65655.0
2020-08-18,41095.0
2020-08-19,33590.0
2020-08-20,48455.0
2020-08-21,46060.0
2020-08-22,55340.0
2020-08-23,0.0
2020-08-24,36730.0
2020-08-25,38274.0
2020-08-26,18450.0
2020-08-27,22890.0
2020-08-28,23814.0
2020-08-29,64170.0
2020-08-30,0.0
2020-08-31,56172.0
2020-09-01,47282.0
2020-09-02,18170.0
2020-09-03,29139.0
2020-09-04,20125.0
2020-09-05,61860.0
2020-09-06,0.0
2020-09-07,50670.0
2020-09-08,41205.0
2020-09-09,59525.0
2020-09-10,113355.0
2020-09-11,120110.0
2020-09-12,101865.0
2020-09-13,0.0
2020-09-14,82860.0
2020-09-15,55758.0
2020-09-16,90890.0
2020-09-17,102900.0
2020-09-18,129295.0
2020-09-19,126880.0
2020-09-20,0.0
2020-09-21,61330.0
2020-09-22,42685.0
2020-09-23,0.0
2020-09-24,59399.0
2020-09-25,60600.0
2020-09-26,100155.0
2020-09-27,12020.0
2020-09-28,101734.0
2020-09-29,36007.0
2020-09-30,6920.0
2020-10-01,0.0
2020-10-02,0.0
2020-10-03,0.0
2020-10-04,0.0
2020-10-05,38185.0
2020-10-06,38125.0
2020-10-07,36698.0
2020-10-08,31210.0
2020-10-09,27570.0
2020-10-10,22025.0
2020-10-11,0.0
2020-10-12,13868.0
2020-10-13,15570.0
2020-10-14,9800.0
2020-10-15,10390.0
2020-10-16,7140.0
2020-10-17,21510.0
2020-10-18,0.0
2020-10-19,3980.0
2020-10-20,7470.0
2020-10-21,3720.0
2020-10-22,11460.0
2020-10-23,4740.0
2020-10-24,12900.0
2020-10-25,0.0
2020-10-26,3180.0
2020-10-27,3040.0
2020-10-28,3600.0
2020-10-29,900.0
2020-10-30,7550.0
2020-10-31,5040.0
2020-11-01,0.0
2020-11-02,1500.0
2020-11-03,2545.0
2020-11-04,580.0
2020-11-05,230.0
2020-11-06,6370.0
2020-11-07,1520.0
2020-11-08,0.0
2020-11-09,600.0
2020-11-10,130.0
2020-11-11,2010.0
2020-11-12,1320.0
2020-11-13,2400.0
2020-11-14,1550.0
2020-11-15,0.0
2020-11-16,140.0
2020-11-17,0.0
2020-11-18,1620.0
2020-11-19,100.0
2020-11-20,0.0
2020-11-21,2430.0
2020-11-22,0.0
2020-11-23,455.0
2020-11-24,80.0
2020-11-25,1075.0
2020-11-26,860.0
2020-11-27,2495.0
2020-11-28,500.0
2020-11-29,0.0
2020-11-30,0.0
2020-12-01,0.0
2020-12-02,2040.0
2020-12-03,2265.0
2020-12-04,3875.0
2020-12-05,978.0
2020-12-06,0.0
2020-12-07,250.0
2020-12-08,40.0
2020-12-09,1270.0
2020-12-10,0.0
2020-12-11,1740.0
2020-12-12,3570.0
2020-12-13,0.0
2020-12-14,110.0
2020-12-15,120.0
2020-12-16,1220.0
2020-12-17,1720.0
2020-12-18,800.0
2020-12-19,2325.0
2020-12-20,0.0
2020-12-21,200.0
2020-12-22,1060.0
2020-12-23,2600.0
2020-12-24,925.0
2020-12-25,2430.0
2020-12-26,1650.0
2020-12-27,0.0
2020-12-28,40.0
2020-12-29,1610.0
2020-12-30,77.0
2020-12-31,850.0
2021-01-01,0.0
2021-01-02,0.0
2021-01-03,0.0
2021-01-04,0.0
2021-01-05,980.0
2021-01-06,0.0
2021-01-07,440.0
2021-01-08,750.0
2021-01-09,1570.0
2021-01-10,0.0
2021-01-11,790.0
2021-01-12,150.0
2021-01-13,1190.0
2021-01-14,590.0
2021-01-15,0.0
2021-01-16,450.0
2021-01-17,0.0
2021-01-18,280.0
2021-01-19,0.0
2021-01-20,0.0
2021-01-21,1490.0
2021-01-22,2170.0
2021-01-23,1910.0
2021-01-24,0.0
2021-01-25,680.0
2021-01-26,575.0
2021-01-27,3201.0
2021-01-28,3041.0
2021-01-29,5370.0
2021-01-30,5892.0
2021-01-31,0.0
2021-02-01,12586.0
2021-02-02,7498.0
2021-02-03,17363.0
2021-02-04,22297.0
2021-02-05,37123.0
2021-02-06,38276.0
2021-02-07,10702.0
2021-02-08,79568.0
2021-02-09,60064.0
2021-02-10,79687.0
2021-02-11,15761.0
2021-02-12,0.0
2021-02-13,0.0
2021-02-14,0.0
2021-02-15,32770.0
2021-02-16,70530.0
2021-02-17,55776.0
2021-02-18,44830.0
2021-02-19,49455.0
2021-02-20,77175.0
2021-02-21,0.0
2021-02-22,94826.0
2021-02-23,71890.0
2021-02-24,73007.0
2021-02-25,77353.0
2021-02-26,88573.0
2021-02-27,111693.0
2021-02-28,0.0
2021-03-01,83239.0
2021-03-02,57381.0
2021-03-03,91070.0
2021-03-04,72537.0
2021-03-05,84809.0
2021-03-06,139765.0
2021-03-07,0.0
2021-03-08,131077.0
2021-03-09,106869.0
2021-03-10,131224.0
2021-03-11,158476.0
2021-03-12,191854.0
2021-03-13,244050.0
2021-03-14,0.0
2021-03-15,198427.0
2021-03-16,138780.0
2021-03-17,156470.0
2021-03-18,138452.0
2021-03-19,173617.0
2021-03-20,200606.0
2021-03-21,0.0
2021-03-22,211077.0
2021-03-23,130203.0
2021-03-24,168536.0
2021-03-25,169409.0
2021-03-26,196737.0
2021-03-27,216506.0
2021-03-28,0.0
2021-03-29,263708.0
2021-03-30,191738.0
2021-03-31,219125.0
2021-04-01,214296.0
2021-04-02,307470.0
2021-04-03,338147.0
2021-04-04,0.0
2021-04-05,432560.0
2021-04-06,393383.0
2021-04-07,424738.0
2021-04-08,412408.0
2021-04-09,0.0
2021-04-10,617878.0
2021-04-11,0.0
2021-04-12,500199.0
2021-04-13,414505.0
2021-04-14,546133.0
2021-04-15,462490.0
2021-04-16,453701.0
2021-04-17,540587.0
2021-04-18,0.0
2021-04-19,527539.0
2021-04-20,451521.0
2021-04-21,528751.0
2021-04-22,498152.0
2021-04-23,0.0
2021-04-24,446618.0
2021-04-25,0.0
2021-04-26,629014.0
2021-04-27,517158.0
2021-04-28,595278.0
2021-04-29,434128.0
2021-04-30,511073.0
2021-05-01,589946.0
2021-05-02,0.0
2021-05-03,734399.0
2021-05-04,581884.0
2021-05-05,818623.0
2021-05-06,945154.0
2021-05-07,945114.0
2021-05-08,765104.0
2021-05-09,0.0
2021-05-10,1150245.0
2021-05-11,904116.0
2021-05-12,976133.0
2021-05-13,973853.0
2021-05-14,1058567.0
2021-05-15,1058419.0
2021-05-16,0.0
2021-05-17,1067374.0
2021-05-18,1101748.0
2021-05-19,861026.0
2021-05-20,771811.0
2021-05-21,0.0
2021-05-22,754597.0
2021-05-23,0.0
2021-05-24,906896.0
2021-05-25,745087.0
2021-05-26,911210.0
2021-05-27,821887.0
2021-05-28,904583.0
2021-05-29,920257.0
2021-05-30,0.0
2021-05-31,797083.0
2021-06-01,836996.0
2021-06-02,768008.0
2021-06-03,790087.0
2021-06-04,855904.0
2021-06-05,875594.0
2021-06-06,0.0
2021-06-07,692873.0
2021-06-08,453462.0
2021-06-09,469294.0
2021-06-10,453268.0
2021-06-11,523458.0
2021-06-12,582697.0
2021-06-13,0.0
2021-06-14,476056.0
2021-06-15,342567.0
2021-06-16,368312.0
2021-06-17,366173.0
2021-06-18,397714.0
2021-06-19,410625.0
2021-06-20,0.0
2021-06-21,381492.0
2021-06-22,397427.0
2021-06-23,631454.0
2021-06-24,612188.0
2021-06-25,545853.0
2021-06-26,442835.0
2021-06-27,0.0
2021-06-28,704542.0
2021-06-29,607620.0
2021-06-30,679399.0
2021-07-01,681448.0
2021-07-02,705282.0
2021-07-03,471700.0
2021-07-04,0.0
2021-07-05,663460.0
2021-07-06,622081.0
2021-07-07,0.0
2021-07-08,512699.0
2021-07-09,461683.0
2021-07-10,402207.0
2021-07-11,0.0
2021-07-12,678880.0
2021-07-13,533495.0
2021-07-14,499021.0
2021-07-15,0.0
2021-07-16,0.0
2021-07-17,528430.0
2021-07-18,0.0
2021-07-19,432495.0
2021-07-20,0.0
2021-07-21,0.0
2021-07-22,0.0
2021-07-23,232245.0
2021-07-24,219220.0
2021-07-25,0.0
2021-07-26,334845.0
2021-07-27,243625.0
